d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,i_1,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,dt,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,i_2,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,db,db,db,db,db,db,db,db,db,db,db,db,db,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
